question,answer
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro优点,哈弗H6确实是一台性价比很高的车子，这台车没有明显的短板，在中国的销量足以说明一切。我认为它是国产SUV的一哥，它的颜值非常的高，车子的驾驶感受也很好，油耗也比较合理，内饰也很漂亮，整体的舒适度也很高，确实是一台值得拥有的车子。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro缺点,不满意的还没有遇到，整体的使用感受都是比较好的，新车也没有出现什么问题，时间久了或许会有，但是瑕不掩瑜。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro外观,整体的外观看起来很饱满，很大气，很适合年轻人。车身的工艺也比较好，引擎盖和叶子板的缝隙都比较匀称，车漆也比较亮，显得很有质感。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro性价比,性价比是比较高的，买这个车非常适合我们普通老百姓。它的性能各方面都很好，没有明显的缺点，这就是它最大的优点。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro内饰,这个车的内饰看起来很好看，就是第一眼看起来不会觉得特别的惊艳，但是时间久了你会觉得非常的耐看，而且它的做工很好比很多合资车的工艺还要好一些，整体用料也很厚道。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro油耗表现,现在开了1700多公里，平均油耗是8.2升，我感觉还是比较低的，因为我经常会走一些堵车的路段，所以他的表现我很满意。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro动力表现,这个车的动力还是可以的，转向也比较精准，车子的驾驶感受很好，就算是车上坐满的人，爬坡的时候也不会说感觉明显的乏力，只要你舍得给油，车子速度还是会起来。它的方向盘也很轻，转弯的时候车身的稳定性也很好。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro空间感受,这台车的空间非常的宽松，一家人坐在这个车里都感觉足够，不会有压抑的感觉。我们家的人都是中等身材，我的身高一米七八，体重130斤，我坐在车内感觉还是比较宽敞的。
哈弗哈弗H62022款 第三代 1.5T 自动两驱Pro智能配置,这台车的配置也很齐全，国产车配置都比较丰富，而且哈弗的品控做的也很好，所以让我买的更加放心。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型售价,17.98万
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型优点,蒙迪欧让我最满意的实属他强筋的动力，2.0t的排量真不是吹的，本来在选车的时候想着1.5t的车就行，毕竟平常市区的开的，要那么大的动力也用不上啊，所以选车的时候压根就没有考虑2.0t的排量，看了很多车，最后比较相中蒙迪欧的外观，才说试试吧，不试不知道一试吓一跳，原来动力强跟动力弱开出来是完全两码事。所以后来才选择了2.0t的蒙迪欧。还有比较满意的就是车的外观说实话有点像野马了。看着很有轿跑的感觉但是又不缺大气稳重的风范。这两者皆有。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型缺点,为了追求动力，选择了2.0t的排量，就是油耗有点不尽人意，已经10个油了，平常我开车追求速度这就是代价，车还没有过磨合期，在一个我开车猛，油耗稍微有点高了，毕竟现在的日系车还是一如既往的省油。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型外观,外观美的很，轿跑的感觉运动感十足，车显得也大气稳重。最主要还给你来个仪式感，隐藏式门把手，倒车镜自动折叠什么龙鳞式中网，仪式感满满。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型性价比,性价比还算说的过去吧，价钱落地已经快二十万了，算的上是中端车了，各方面在做的好一点，比如内饰的做工了，减震的调教了，整车的静音了，在提升一个档次。会更好。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型内饰,性价比很好，毕竟十七八万的车，合资车中，性能有好，各方面都不错的车也不多见了。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型油耗表现,偏高了在控制一下会跟好，2.0的排量能控制到9个油是最理想的状态，其实算下来多一个油，一月也多不了多少钱但是过不了心里那道坎。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型动力表现,动力强了驾驶起来自然而然感觉就好，一点也不肉，方向精准，颠簸路面减震效果好，隔音也不错，整体来说车的用料还是比较扎实的。车给人的感觉就是很厚重，敦实相信安全方面也不会差到那，毕竟美系车主打就是安全。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型空间感受,空间可不小，前排坐着很舒服一点也不拥挤，后排的空间腿部还有好几拳的距离，空间没问题，在一个这个车比较长，轴距也长，然后就是后备箱也很深，放两个行李箱都没有问题。头部空间可以，我一米七五的个子做进去，离车顶还有很大的距离。
福特蒙迪欧2022款 改款 EcoBoost 245 豪华型智能配置,配置可以平常经常用的功能和科技配置基本上都配备了，就是豪华版的没有全景影像有点遗憾。自动驾驶了，定速巡航了，车道偏离了，这些虽然有感觉没有360实用。
别克君越2022款 Avenir艾维亚 先享型售价,26.58万
别克君越2022款 Avenir艾维亚 先享型优点,就在早两年之前，我就想买一台君越，君越这个车子还是非常大气漂亮的。因为疫情的原因，资金不到位，现在疫情好了。生意也好了起来，所以就琢磨着买车。其实我买车的目标还是很明确的，君越艾维亚，因为买车的时候对比了君越豪华版的，虽然说价格相差不到3万块钱，但是艾维亚的外观显得特别的优雅。梅洛酒红的颜色我喜欢。既然买车了，也不差那3万块钱，所以直接上一台高配的。
别克君越2022款 Avenir艾维亚 先享型缺点,新车的落地价格在快要到24万了，居然这台车没有360全景影像，觉得不是很方便，而且在配置方面显得有些老旧。在买车时打听了一圈的价格，就在我们当地购买了价格，还觉得是销售员儿没有给到最低价，因为自己买的性格属于不喜欢磨磨唧唧的，价格有个差不多就在当地买了，但是我还是觉得贵了点钱。
别克君越2022款 Avenir艾维亚 先享型外观,我老婆和我一起选的车，我们两个都非常喜欢君越的车身颜色和君越前中网大气稳重，而且线条非常的优雅，车身特别的气派。
别克君越2022款 Avenir艾维亚 先享型性价比,在说性价比之前，我认为还是要自己喜欢这一台车才能够谈到性价比，便宜的车很多，前提是要自己喜欢，贵的车也有很多。虽然贵，但是喜欢的人也是很善于，很乐意为他付出。
别克君越2022款 Avenir艾维亚 先享型内饰,米色内饰还是很适合家庭使用，我不喜欢黑色的夏天很热。米颜色的内饰座椅非常的高档，而且真皮座椅的皮质特别柔软舒适。也是奔着这一点儿才买的艾维亚。
别克君越2022款 Avenir艾维亚 先享型油耗表现,变速箱是九速自动挡，跑高速只需要6.5L，在市区开车爱惜点，油门踩的轻点，这样子平均油耗在10升就够了。我觉我认为影响油耗的最重要的因素还是要看堵不堵车。
别克君越2022款 Avenir艾维亚 先享型动力表现,试驾了1.5t的君越，当时就果断的排除掉了，既然买车还是2.0t的吧，毕竟排量大一点动力就好，而且现在2.0t的排量也是很多主卖车的一个主流排量，比如一些豪华品牌也是选用的这个排量。动力方面可以说是随心所欲。
别克君越2022款 Avenir艾维亚 先享型空间感受,君越要比同价格的其他车型轴距长车身大。车前排和后排的空间都很宽大和舒服。座椅也是很柔软舒适的，这台车在开车的时候声音很小，坐在里面能够明显的感觉要比其他车要好些。
别克君越2022款 Avenir艾维亚 先享型智能配置,手机投影功能我不经常用。车里面的导航，倒车影像带就好了，多功能方向盘和全景天窗我都是喜欢，这台车的座椅非常舒服。音响效果特别出色，是品牌音响，我喜欢听音乐，特别是交响乐和合唱团的音乐，我认为这是最重要的。唯一不满意的就是不带360全景影像。
阿维塔阿维塔112022款 长续航双电机奢享版 5座售价,36.99万
阿维塔阿维塔112022款 长续航双电机奢享版 5座优点,"自动倒车历史最佳�。
NCA解放双手，目前最接近L4的国内辅助驾驶系统，堵车及高速神器"
阿维塔阿维塔112022款 长续航双电机奢享版 5座缺点,"主驾座椅偏短，承托不够。
漆面及装配细节还需加强。
ota后表现不稳定，高速上nca直接歇菜，自动泊车停歪"
阿维塔阿维塔112022款 长续航双电机奢享版 5座外观,设计拉满。你可以说不好看，但是不能说不特别，回头率最高的自主品牌，没有之一。
阿维塔阿维塔112022款 长续航双电机奢享版 5座性价比,买这车为了好看，也为了华为智能驾驶。因为喜欢而买就是最高的性价比。目前国产电车已经逐渐到了可以买的程度。同价位的许多品牌，各有千秋，我觉得11是设计内敛不夸张，实用向审美屈服的产品，所以选4座也不在乎它没有超大空间。我用油车换了电车，油车这半年价格也跌得厉害，所以我可以说自己也是赚的。
阿维塔阿维塔112022款 长续航双电机奢享版 5座内饰,车内隔音还行，无框车门，不能太期待。rnc主动降噪的好处是速度快一些降噪也多一些。第一批车似乎有''漏风声''的哨音，据说会ota升级。
阿维塔阿维塔112022款 长续航双电机奢享版 5座油耗表现,90度版本cltc555km，这车目前上海春天10度左右，电耗大概16-24，平均20。450公里。极端的极端使用电耗30，那就是冬天300公里。极度省电也可以跑到接近600。
阿维塔阿维塔112022款 长续航双电机奢享版 5座动力表现,加速很快，真4秒左右。持续01不衰减，不含糊。第一次用会有头皮发麻的感觉。悬挂比特斯拉稍微软一些，可以过滤一些振动，但要说舒服也没有很熟。
阿维塔阿维塔112022款 长续航双电机奢享版 5座空间感受,驾乘空间还可以，虽然车长一样，但没有我以前冠道那种后排二郎腿的d级车的感觉。所以为了设计而牺牲的空间其实很多。车头留出了很多空间，创造了一个可以装一个人的前备箱。
